o:id,url,o:resource_template,o:resource_class,o:owner,o:is_public,o:item_set/o:id,o:item_set/dcterms:title,o:media/o:id,o:media/file,dcterms:title,dcterms:type,dcterms:identifier,dcterms:alternative,dcterms:references,ric:hasOrHadCategory,ric:latitude,ric:longitude,gn:parentADM1,gn:population
543,https://undusting.org/edut710/admin/item/543,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מבוא חורון","Israeli settlement | ישוב",710.Loc.00888,"Mevo Horon",https://www.wikidata.org/wiki/Q2708817,"Israel Location",31.84917778,35.03592778,"Judea and Samaria Area | מטה בנימין",2669
542,https://undusting.org/edut710/admin/item/542,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מבוא מודיעים","human settlement | מושב",710.Loc.00889,"Mevo Modi'im",https://www.wikidata.org/wiki/Q2614828,"Israel Location",31.93388889,34.98777778,"Hevel Modi'in Regional Council|Israel | חבל מודיעין",265
541,https://undusting.org/edut710/admin/item/541,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מבואות ים","boarding school | פנימיה",710.Loc.00891,"Mevo'ot Yam",https://www.wikidata.org/wiki/Q2777334,"Israel Location",32.40169722,34.86679722,"Hefer Valley Regional Council | עמק חפר",481
540,https://undusting.org/edut710/admin/item/540,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מבואות יריחו","Israeli settlement | ישוב קהילתי",710.Loc.00892,"Mevo'ot Yeriho",https://www.wikidata.org/wiki/Q2891229,"Israel Location",31.90777778,35.41694444,"Bik'at HaYarden Regional Council | ערבות הירדן",228
539,https://undusting.org/edut710/admin/item/539,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מצדות יהודה","Israeli settlement | מושב",710.Loc.00893,"Beit Yatir|Mezadot Yehuda",https://www.wikidata.org/wiki/Q2889474,"Israel Location",31.36555556,35.11222222,"Har Hevron Regional Council|Israeli-occupied territories | הר חברון",550
538,https://undusting.org/edut710/admin/item/538,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,מיצר,"kibbutz | קיבוץ",710.Loc.00895,Metzar|Mezar,https://www.wikidata.org/wiki/Q2890636,"Israel Location",32.76805556,35.73694444,"Golan Regional Council | גולן",211
537,https://undusting.org/edut710/admin/item/537,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,מצר,"kibbutz | קיבוץ",710.Loc.00896,Metzer|Mezer,https://www.wikidata.org/wiki/Q2890510,"Israel Location",32.44179444,35.04354722,"Menashe Regional Council | מנשה",394
536,https://undusting.org/edut710/admin/item/536,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,מעיליא,"neighborhood | שכונה",710.Loc.00897,Mi'ilya|Mi'elya,https://www.wikidata.org/wiki/Q2917297,"Israel Location",33.02515833,35.25955833,"Northern District",3267
535,https://undusting.org/edut710/admin/item/535,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מדרך עוז","moshav | מושב",710.Loc.00898,"Midrakh Oz",https://www.wikidata.org/wiki/Q2777479,"Israel Location",32.5953,35.15829722,"Megiddo Regional Council | מגידו",794
534,https://undusting.org/edut710/admin/item/534,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מדרשת בן גוריון","community settlement | ישוב קהילתי",710.Loc.00899,"Midreshet Ben-gurion|Midreshet Ben Gurion",https://www.wikidata.org/wiki/Q2776759,"Israel Location",30.85229722,34.7834,"Ramat Negev Regional Council | רמת נגב",1972
533,https://undusting.org/edut710/admin/item/533,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מדרשת רופין","college | מכללה",710.Loc.00900,"Ruppin Academic Center|Midreshet Ruppin",https://www.wikidata.org/wiki/Q7067243,"Israel Location",32.3425,34.91222222,"Hadera | עמק חפר",480
532,https://undusting.org/edut710/admin/item/532,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,מגדל,"human settlement | ישוב",710.Loc.00901,Migdal,https://www.wikidata.org/wiki/Q2916182,"Israel Location",32.83907778,35.49929444,"Northern District",1988
531,https://undusting.org/edut710/admin/item/531,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מגדל העמק","city | עיר",710.Loc.00902,"Migdal Haemek|Migdal Haemeq",https://www.wikidata.org/wiki/Q168337,"Israel Location",32.67861111,35.24444444,"Jezreel Subdistrict",25600
530,https://undusting.org/edut710/admin/item/530,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מגדל עוז","Israeli settlement | קיבוץ",710.Loc.00903,"Migdal Oz",https://www.wikidata.org/wiki/Q1777470,"Israel Location",31.64069722,35.1439,"Gush Etzion Regional Council|Judea and Samaria Area | גוש עציון",566
529,https://undusting.org/edut710/admin/item/529,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,מגדלים,"Nahal settlement | ישוב קהילתי",710.Loc.00905,Migdalim,https://www.wikidata.org/wiki/Q2777883,"Israel Location",32.0902,35.3423,"Shomron Regional Council | שומרון",543
528,https://undusting.org/edut710/admin/item/528,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,מכמנים,"community settlement | ישוב קהילתי",710.Loc.00906,Mikhmanim|Mikhmannim,https://www.wikidata.org/wiki/Q772632,"Israel Location",32.90583333,35.32722222,"Misgav Regional Council | משגב",443
527,https://undusting.org/edut710/admin/item/527,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,מכמורת,"moshav | מושב",710.Loc.00907,Mikhmoret,https://www.wikidata.org/wiki/Q2920036,"Israel Location",32.40579722,34.8716,"Hefer Valley Regional Council | עמק חפר",1504
526,https://undusting.org/edut710/admin/item/526,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מקווה ישראל","agricultural school | בית ספר חקלאי",710.Loc.00908,"Mikveh Israel|Miqwe Yisra'el",https://www.wikidata.org/wiki/Q181856,"Israel Location",32.03333333,34.78333333,,381
525,https://undusting.org/edut710/admin/item/525,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"משגב עם","human settlement | קיבוץ",710.Loc.00909,"Misgav Am",https://www.wikidata.org/wiki/Q2776880,"Israel Location",33.24777778,35.54833333,"Upper Galilee Regional Council | הגליל העליון",316
524,https://undusting.org/edut710/admin/item/524,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"משגב דב","moshav | מושב",710.Loc.00910,"Misgav Dov",https://www.wikidata.org/wiki/Q2919868,"Israel Location",31.8201,34.74029722,"Gederot Regional Council | גדרות",666
523,https://undusting.org/edut710/admin/item/523,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"משמר איילון","moshav | מושב",710.Loc.00911,"Mishmar Ayalon|Mishmar Ayyalon",https://www.wikidata.org/wiki/Q2890675,"Israel Location",31.8745,34.94599722,"Gezer Regional Council | גזר",514
522,https://undusting.org/edut710/admin/item/522,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"משמר דוד","community settlement | ישוב קהילתי",710.Loc.00912,"Mishmar David|Mishmar Dawid",https://www.wikidata.org/wiki/Q2920043,"Israel Location",31.8227,34.9022,"Gezer Regional Council | גזר",949
521,https://undusting.org/edut710/admin/item/521,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"משמר העמק","human settlement | קיבוץ",710.Loc.00913,"Mishmar Haemek|Mishmar Haemeq",https://www.wikidata.org/wiki/Q1938721,"Israel Location",32.60972222,35.14166667,"Megiddo Regional Council | מגידו",1271
520,https://undusting.org/edut710/admin/item/520,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"משמר הנגב","human settlement | קיבוץ",710.Loc.00914,"Mishmar Hanegev",https://www.wikidata.org/wiki/Q1026818,"Israel Location",31.36444444,34.71888889,"Bnei Shimon Regional Council | בני שמעון",1005
519,https://undusting.org/edut710/admin/item/519,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"משמר השרון","human settlement | קיבוץ",710.Loc.00915,"Mishmar Hasharon",https://www.wikidata.org/wiki/Q595509,"Israel Location",32.35861111,34.90305556,"Hefer Valley Regional Council | עמק חפר",559
518,https://undusting.org/edut710/admin/item/518,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"משמר השבעה","moshav | מושב",710.Loc.00916,"Mishmar Hashiv'a",https://www.wikidata.org/wiki/Q2920057,"Israel Location",32.0095,34.82359722,"Sdot Dan Regional Council | שדות דן",1047
517,https://undusting.org/edut710/admin/item/517,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"משמר הירדן","moshav | מושב",710.Loc.00917,"Mishmar Hayarden",https://www.wikidata.org/wiki/Q2889793,"Israel Location",33.005,35.5989,"Mevo'ot HaHermon Regional Council | מבואות החרמון",678
516,https://undusting.org/edut710/admin/item/516,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,משמרות,"human settlement | קיבוץ",710.Loc.00918,Mishmarot,https://www.wikidata.org/wiki/Q2889247,"Israel Location",32.48611111,34.98361111,"Menashe Regional Council | מנשה",1024
515,https://undusting.org/edut710/admin/item/515,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,משמרת,"moshav | מושב",710.Loc.00919,Mishmeret,https://www.wikidata.org/wiki/Q2920449,"Israel Location",32.2287,34.9215,"Lev HaSharon Regional Council | לב השרון",1059
514,https://undusting.org/edut710/admin/item/514,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מצפה אילן","human settlement | ישוב",710.Loc.00920,"Mitzpe Ilan|Mitspe Ilan",https://www.wikidata.org/wiki/Q12036867,"Israel Location",32.4611,35.0692,"Menashe Regional Council | מנשה",626
513,https://undusting.org/edut710/admin/item/513,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,מבטחים,"moshav | מושב",710.Loc.0038,Mivtahim,https://www.wikidata.org/wiki/Q2889647,"710_Locations | Israel Location",31.2422,34.40789722,"Eshkol Regional Council | אשכול",406
512,https://undusting.org/edut710/admin/item/512,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,מצפה,"human settlement | מושב",710.Loc.00922,Mitzpa|Mizpa,https://www.wikidata.org/wiki/Q2776808,"Israel Location",32.79055556,35.50944444,"Lower Galilee Regional Council | הגליל התחתון",144
511,https://undusting.org/edut710/admin/item/511,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מצפה אבי""ב","community settlement | ישוב קהילתי",710.Loc.00923,"Mitzpe Aviv|Mizpe Aviv",https://www.wikidata.org/wiki/Q2776350,"Israel Location",32.8372,35.20049722,"Misgav Regional Council | משגב",1070
510,https://undusting.org/edut710/admin/item/510,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מצפה נטופה","Nahal settlement | האחזות נח״ל",710.Loc.00924,"Mitzpe Netofa|Mizpe Netofa",https://www.wikidata.org/wiki/Q643380,"Israel Location",32.80277778,35.38444444,"Lower Galilee Regional Council | הגליל התחתון",1029
509,https://undusting.org/edut710/admin/item/509,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מצפה רמון","village | כפר",710.Loc.00925,"Mitzpe Ramon|Mizpe Ramon",https://www.wikidata.org/wiki/Q741793,"Israel Location",30.61277778,34.80166667,"Southern District",5179
508,https://undusting.org/edut710/admin/item/508,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מצפה שלם","Israeli settlement | קיבוץ",710.Loc.00926,"Mitzpe Shalem|Mizpe Shalem",https://www.wikidata.org/wiki/Q2890805,"Israel Location",31.5684,35.4009,"Megilot Regional Council | מגילות ים המלח",207
507,https://undusting.org/edut710/admin/item/507,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מצפה יריחו","Israeli settlement | ישוב קהילתי",710.Loc.00927,"Mitzpe Yeriho|Mizpe Yeriho",https://www.wikidata.org/wiki/Q2776900,"Israel Location",31.816,35.3941,"Judea and Samaria Area | מטה בנימין",2560
506,https://undusting.org/edut710/admin/item/506,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,מזרע,"human settlement | קיבוץ",710.Loc.00928,Mizra,https://www.wikidata.org/wiki/Q2889536,"Israel Location",32.6507,35.28779722,"Jezreel Valley Regional Council | עמק יזרעאל",760
505,https://undusting.org/edut710/admin/item/505,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מודיעין עילית","Israeli settlement | עיר",710.Loc.00929,"Modi'in Illit",https://www.wikidata.org/wiki/Q168140,"Israel Location",31.933276,35.0428924,"Judea and Samaria Area",76374
504,https://undusting.org/edut710/admin/item/504,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,מודיעין-מכבים-רעות,"city | עיר",710.Loc.00930,Modi'in-maccabim-re'ut|Modi'in-makkabbim-re,https://www.wikidata.org/wiki/Q165867,"Israel Location",31.93388889,34.98555556,"Ramla sub-district",97097
503,https://undusting.org/edut710/admin/item/503,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,מולדת,"human settlement | ישוב",710.Loc.00931,Moledet,https://www.wikidata.org/wiki/Q2776974,"Israel Location",32.58583333,35.44222222,"Gilboa Regional Council | הגלבוע",1096
502,https://undusting.org/edut710/admin/item/502,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,מורן,"human settlement | קיבוץ",710.Loc.00932,Moran,https://www.wikidata.org/wiki/Q2890825,"Israel Location",32.9194,35.39549722,"Misgav Regional Council | משגב",427
501,https://undusting.org/edut710/admin/item/501,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,מורשת,"community settlement | ישוב קהילתי",710.Loc.00933,Moreshet,https://www.wikidata.org/wiki/Q2889588,"Israel Location",32.82789722,35.23519722,"Misgav Regional Council | משגב",1489
500,https://undusting.org/edut710/admin/item/500,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"מוצא עילית","human settlement | ישוב",710.Loc.00934,"Motza Illit|Moza Illit",https://www.wikidata.org/wiki/Q2920567,"Israel Location",31.79306389,35.15785833,"Mateh Yehuda Regional Council | מטה יהודה",1212
499,https://undusting.org/edut710/admin/item/499,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,מגאר,"city or town | עיירה",710.Loc.00935,Maghar|Mughar,https://www.wikidata.org/wiki/Q930847,"Israel Location",32.89,35.40833333,,23624
498,https://undusting.org/edut710/admin/item/498,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,מוקייבלה,"village | כפר",710.Loc.00936,Muqeible,https://www.wikidata.org/wiki/Q2777426,"Israel Location",32.51388889,35.29472222,"Gilboa Regional Council | הגלבוע",4081
497,https://undusting.org/edut710/admin/item/497,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,נעלה,"Israeli settlement | ישוב",710.Loc.00937,Na'ale,https://www.wikidata.org/wiki/Q2776849,"Israel Location",31.96249722,35.0641,"Mateh Binyamin Regional Council | מטה בנימין",2148
496,https://undusting.org/edut710/admin/item/496,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,נען,"human settlement | קיבוץ",710.Loc.00938,Na'an,https://www.wikidata.org/wiki/Q1026840,"Israel Location",31.885,34.85861111,"Gezer Regional Council | גזר",1771
495,https://undusting.org/edut710/admin/item/495,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,נערן,"Israeli settlement | קיבוץ",710.Loc.00939,Na'aran,https://www.wikidata.org/wiki/Q2889475,"Israel Location",31.96687222,35.45433889,"Bik'at HaYarden Regional Council | ערבות הירדן",101
494,https://undusting.org/edut710/admin/item/494,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,נאעורה,"human settlement | ישוב",710.Loc.00940,Na'ura,https://www.wikidata.org/wiki/Q2916872,"Israel Location",32.61429167,35.39099722,"Gilboa Regional Council | הגלבוע",2393
493,https://undusting.org/edut710/admin/item/493,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אשבל,"kibbutz | קיבוץ",710.Loc.00941,"Eshbal|Nahal Eshbal",https://www.wikidata.org/wiki/Q2890174,"Israel Location",32.8768,35.3061,"Misgav Regional Council | משגב",126
492,https://undusting.org/edut710/admin/item/492,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חמדת,"Israeli settlement | ישוב",710.Loc.00942,"Hemdat|Nahal Hemdat",https://www.wikidata.org/wiki/Q2888849,"Israel Location",32.2514,35.52632,"Judea and Samaria Area | ערבות הירדן",296
491,https://undusting.org/edut710/admin/item/491,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"נחל עוז","human settlement | קיבוץ",710.Loc.0044,"Nahal Oz",https://www.wikidata.org/wiki/Q2369693,"710_Locations | Israel Location",31.47259722,34.49719722,"Sha'ar HaNegev Regional Council | שער הנגב",377
490,https://undusting.org/edut710/admin/item/490,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שיטים,"human settlement | ישוב",710.Loc.00944,"Shitim|Nahal Shittim",https://www.wikidata.org/wiki/Q6586491,"Israel Location",30.17495894,35.01610932,"Hevel Eilot Regional Council | חבל אילות",
