File,dcterms:identifier,status,omeka.walls,Location,OmekaIDLocation,LocationsHarpz,harpaz.location,harpas.death.location,note,name yael,harpaz id_,harpaz first and last name,id from btl,Name btl,facet
authorities-edut710-dead-kidnapped.csv,Per.710.001182,,2960,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,עינב בורשטיין,hrpz:1435,עינב בורשטיין,btl:43730,עינב בורשטיין,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001181,,2959,פסטיבל נובה,6,מיגונית בצומת רעים (מזרח),מיגונית בצומת רעים (מזרח),מיגונית בצומת רעים (מזרח),,הדר חושן,hrpz:774,הדר חושן,btl:43830,הדר חושן,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001180,,2958,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,אסף שלזינגר,hrpz:864,אסף שלזינגר,btl:43993,אסף שלזינגר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001179,,2957,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,חזי חנום,hrpz:1425,יחזקאל חנום,btl:43836,חזי חנום,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001178,,2956,פסטיבל נובה,6,דרומית לגבים,דרומית לגבים,דרומית לגבים,,עילי ברעם,hrpz:697,עילי ברעם,btl:43764,עילי ברעם,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001176,,2954,פסטיבל נובה,6,מיגונית בצומת רעים (מזרח),מיגונית בצומת רעים (מזרח),מיגונית בצומת רעים (מזרח),,עידן הרמן,hrpz:1424,עידן הרמן,btl:43803,עידן הרמן,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001175,,2953,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,שובל יעקב,hrpz:1423,שובל יעקב,btl:43985,שובל יעקב,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001174,,2952,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,מודי אמיר,hrpz:351,מודי אמיר,btl:43478,מודי אמיר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001173,,2951,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,רומי אלי ברנט,hrpz:1422,רומי אליהו ברנט,btl:43761,רומי אלי ברנט,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001172,,2950,עלומים,1217,עלומים,עלומים,עלומים,,גאנש קומאק נפאלי,hrpz:12,גאנש נפאלי,btl:43307,גאנש קומאק נפאלי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001171,,2949,עלומים,1217,עלומים,עלומים,עלומים,,פדאם תאפה,hrpz:13,פדאם ת׳אפה,btl:43313,פדאם תאפה,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001170,,2948,עלומים,1217,עלומים,עלומים,עלומים,,פראבש באנדארי,hrpz:22,פראבש בהנדרי,btl:43314,פראבש באנדארי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001169,,2947,עלומים,1217,,,,,רג'אש קומאר סוורנקר,,,btl:43311,רג'אש קומאר סוורנקר,יש התאמה רק לבטל
authorities-edut710-dead-kidnapped.csv,Per.710.001168,,2946,עלומים,1217,עלומים,עלומים,עלומים,,רג'אן פולרה,hrpz:15,רגאן פולארה,btl:43312,רג'אן פולרה,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001167,,2945,עלומים,1217,עלומים,עלומים,עלומים,,לוקנדרה סינג' דאמי,hrpz:16,לוקנדרה דוהאמי,btl:43315,לוקנדרה סינג' דאמי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001166,,2944,עלומים,1217,עלומים,עלומים,עלומים,,נאריאן פרסד ניופאנה,hrpz:17,נריאן ניאופיין,btl:43306,נאריאן פרסד ניופאנה,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001165,,2943,עלומים,1217,עלומים,עלומים,עלומים,,אשיש צ'אודרי,hrpz:14,אשיש צ׳אודהארי,btl:43308,אשיש צ'אודרי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001164,,2942,עלומים,1217,עלומים,עלומים,עלומים,,דיפש ראג' ביסטה,hrpz:11,דיפש ביסט,btl:43309,דיפש ראג' ביסטה,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001163,,2941,עלומים,1217,עלומים,עלומים,עלומים,,אננדה שאה,hrpz:20,אנאנד סאה,btl:43310,אננדה שאה,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001162,,2940,מסיבה פסידאק,5,שער ניר עוז,שער ניר עוז,שער ניר עוז,,נוי תפארת זעפרני,hrpz:1044,נוי זעפרני,btl:43663,נוי תפארת זעפרני,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001161,,2939,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,ויטלי טרופנוב,hrpz:626,ויטלי טרופנוב,btl:43556,ויטלי טרופנוב,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001160,,2938,כביש 4: יד מרדכי - נתיב העשרה,1301,יד מרדכי - נתיב העשרה; קבוצת ריצה,יד מרדכי - נתיב העשרה; קבוצת ריצה,יד מרדכי - נתיב העשרה; קבוצת ריצה,,קובי פריאנטה,hrpz:1491,קובי פריאנטה,btl:43429,קובי פריאנטה,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001159,,2937,צפונית לצומת שער הנגב,1327,צפונית לצומת שער הנגב,צפונית לצומת שער הנגב,צפונית לצומת שער הנגב,,ליאור וייצמן,hrpz:1166,ליאור ויצמן,btl:43420,ליאור וייצמן,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001158,,2936,מסיבה פסידאק,5,שער ניר עוז,שער ניר עוז,שער ניר עוז,,שחר קדמן,hrpz:1041,שחר קדמן,btl:43666,שחר קדמן,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001157,,2935,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,גדעון פאוקר,hrpz:566,גדעון פאוקר,btl:43565,גדעון פאוקר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001156,,2934,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,ירמי שפיר,hrpz:611,ירמיהו שפיר,btl:43572,ירמי שפיר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001155,,2933,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,אורלי שוורצמן פינקו,hrpz:346,אורלי שוורצמן פינקו,btl:43526,אורלי שוורצמן פינקו,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001154,,2932,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,דוד שוורצמן,hrpz:347,דוד שוורצמן,btl:43525,דוד שוורצמן,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001153,,2931,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,דניאל דני דרלינגטון,hrpz:563,דניאל דרלינגטון,btl:43554,דניאל דני דרלינגטון,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001152,,2930,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,קרולין בול,hrpz:631,קרולין בוהל,btl:43547,קרולין בול,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001151,,2929,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,אמיתי בן צבי,hrpz:550,אמיתי בן צבי,btl:43549,אמיתי בן צבי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001150,,2928,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,רבקה בן חורין,hrpz:549,רבקה בן חורין,btl:43548,רבקה בן חורין,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001149,,2927,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,נירה רונן,hrpz:350,נירה רונן,btl:43522,נירה רונן,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001148,,2926,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,בלהה אפשטיין,hrpz:1365,בלהה אפשטיין,btl:43479,בלהה אפשטיין,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001147,,2925,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,יוסי סילברמן,hrpz:616,יוסף סילברמן,btl:43563,יוסי סילברמן,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001146,,2924,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,מרגיט סילברמן,hrpz:615,מרגיט סילברמן שניידר,btl:43562,מרגיט סילברמן,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001145,,2923,פסטיבל נובה,6,מיגונית בצומת בארי,מיגונית בצומת בארי,מיגונית בצומת בארי,,לוטן אביר,hrpz:1421,לוטן אביר,btl:43680,לוטן אביר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001144,,2922,פסטיבל נובה,6,בכניסה לעלומים,בכניסה לעלומים,בכניסה לעלומים,,בן בנימין שמעוני,hrpz:862,בנימין שמעוני,btl:43996,בן בנימין שמעוני,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001143,,2921,פסטיבל נובה,6,מיגונית בצומת רעים (מערב),מיגונית בצומת רעים (מערב),מיגונית בצומת רעים (מערב),,ניצן רחום,hrpz:830,ניצן רחום,btl:43971,ניצן רחום,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001142,,2920,פסטיבל נובה,6,מיגונית בצומת רעים (מערב),מיגונית בצומת רעים (מערב),מיגונית בצומת רעים (מערב),,לידור לוי,hrpz:793,לידור לוי,btl:43874,לידור לוי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001141,,2919,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,סיגל לוי,hrpz:797,סיגל לוי,btl:43869,סיגל לוי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001140,,2918,עלומים,1217,עלומים,עלומים,עלומים,,ארנאן פטרקאו,hrpz:1419,ארנאן פטרקאו,btl:43402,ארנאן פטרקאו,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001139,,2917,כיסופים,666,כיסופים,כיסופים,כיסופים,,צ'אירט סאנוסן,hrpz:1418,צ׳אירט סנוסן,btl:43355,צ'אירט סאנוסן,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001138,,2916,כיסופים,666,כיסופים,כיסופים,כיסופים,,ת'יראפונג קלנגסואן,hrpz:1417,תרפונג קלנגסואן,btl:43359,ת'יראפונג קלנגסואן,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001137,,2915,עלומים,1217,עלומים,עלומים,עלומים,,סאקסיט צ'מפסים,hrpz:1680,סאסקיט צאמפאסים,btl:43404,סאקסיט צ'מפסים,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001136,,2914,רעים,289,רעים,רעים,רעים,,פונגסאטורן קונסרי,hrpz:1416,הונסריי פונגסטורן,btl:43353,פונגסאטורן קונסרי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001135,,2913,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,סאקדה סורקאי,hrpz:1415,סאקדה סורקאי,btl:43405,סאקדה סורקאי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001134,,2912,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,פירון ת'אנונפים,hrpz:1414,פירון טנונפים,btl:43409,פירון ת'אנונפים,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001133,,2911,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,אפיצ'רט גוסארם,hrpz:1413,אפיצ׳רט גוסרום,btl:43399,אפיצ'רט גוסארם,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001132,,2910,עלומים,1217,,,,,פינצ'יט נג'אן,,,btl:43408,פינצ'יט נג'אן,יש התאמה רק לבטל
authorities-edut710-dead-kidnapped.csv,Per.710.001131,,2909,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,ניטיקורן סי וואנג,hrpz:1411,ניטיקורן סה וונג,btl:43403,ניטיקורן סי וואנג,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001130,,2908,כיסופים,666,כיסופים,כיסופים,כיסופים,,אנוצ'ה סופקון,hrpz:1410,אנוצ׳ה סופקון,btl:43354,אנוצ'ה סופקון,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001129,,2907,עלומים,1217,,,,,פונג'תפ קוסארם,,,btl:43407,פונג'תפ קוסארם,יש התאמה רק לבטל
authorities-edut710-dead-kidnapped.csv,Per.710.001128,,2906,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,סרית'אט קאוואו,hrpz:1408,סרית׳אט קווי,btl:43406,סרית'אט קאוואו,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001127,,2905,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,תנקריט פראקוטוונג,hrpz:1407,תנקריט פרקוטוונג,btl:43410,תנקריט פראקוטוונג,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001126,,2904,עמיעוז,1210,עמיעוז,עמיעוז,עמיעוז,,זיוה אוביץ,hrpz:1420,זיוה אוביץ,btl:43371,זיוה אוביץ,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001125,,2903,תלמי יוסף,150,תלמי יוסף,תלמי יוסף,תלמי יוסף,,גיורא דובדבני,hrpz:1371,גיורא דובדבני,,גיורא דובדבני,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.001124,,2902,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,לירון ברדה,hrpz:698,לירון ברדה,btl:43757,לירון ברדה,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001123,,2901,פסטיבל נובה,6,מיגונית בצומת בארי,מיגונית בצומת בארי,מיגונית בצומת בארי,,מאי נעים,hrpz:812,מאי נעים,btl:43910,מאי נעים,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001122,,2900,פסטיבל נובה,6,כביש שער הנגב מפלסים,כביש שער הנגב מפלסים,כביש שער הנגב מפלסים,,הילה קיילין,hrpz:1537,הילה קיילין,btl:43957,הילה קיילין,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001121,,2899,מיגונית ליד מפלסים,1315,מיגונית מפלסים,מיגונית מפלסים,מיגונית מפלסים,,שלומי דוידוביץ',hrpz:1498,שלומי דוידוביץ׳,btl:43363,שלומי דוידוביץ',יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001120,,2898,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,עופר עודי,hrpz:1309,עופר עודי,btl:43928,עופר עודי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001119,,2897,פסטיבל נובה,6,דרומית מזרחית לחניון רעים,דרומית מזרחית לחניון רעים,דרומית מזרחית לחניון רעים,,עמית יצחק דוד,hrpz:1534,עמית דוד,btl:43791,עמית יצחק דוד,יש התאמה להכל
